"id","BAC","BAP","CHL","CHR","PYR","UNI","totAlBiov","algalDiversityH","algalRichness","ACHAFFI","ACHAMOE","ACHBIAS","ACHBIOR","ACHCALC","ACHCLEV","ACHCLEVR","ACHDELI","ACHDETH","ACHEXIG","ACHFLEX","ACHFLEXA","ACHHAUC","ACHLANC","ACHLANCD","ACHLEMM","ACHLEVA","ACHLINE","ACHMARG","ACHMICR","ACHMINU","ACHOEST","ACHSP","ACHSUCH","ACTHANT","ACYNORM","AKYJUDA","AKYLANC","AKYSP","AMACOFF","AMAINAR","AMAOVAL","AMAOVALA","AMAOVALP","AMAPERP","AMASP","AMATHUM","AMPSPP","ANKFALC","ANKFALCF","ANKFALCM","ANKGRAC","ANKSPI","ANKSPIR","ANKSTIP","ANOSERIB","ANOSP","ANOVITR","APLPELL","BITCHOD","BITLONG","BITOHRI","BITOLLU","BITSP","BOTBRAU","BOTSPC","CALBACI","CALSP","CALVENTM","CARCORD","CARSP","CERHIRU","CHLGLOB","CHLSP","CHMSP","CHMSPM","CHRSP","CHYSP","CLOACICC","CLOACUTV","CLOLONG","CLOSPD","COCDIMI","COCOVAL","COCPEDI","COCPLAC","COCPLACE","COCPLACL","COCSPB","COCSPHE","COCTHUM","COEASTR","COEMICR","COESPHA","COESPT","COSDEPR","COSPHAS","COSREGN","COSSPD","CRLSP","CRUQUAD","CRURECT","CRUSP","CRUTETR","CSLLONG","CYCATOM","CYCATOMF","CYCCATE","CYCCOME1","CYCCOMES","CYCCOMRC","CYCCOMT","CYCDELI","CYCMENE","CYCMICH","CYCOCEL","CYCOPER","CYCOPERU","CYCPSEU","CYCROSSI","CYCSP","CYCSTEL","CYCTRIP","CYKPLAN","CYKSKUJ","CYKSP","CYMAFFI","CYMAMPH","CYMCESA","CYMCIST","CYMCUSP","CYMCYMB","CYMDELI","CYMELLI","CYMLUNA","CYMMICR","CYMMINU","CYMMINUS","CYMNAVI","CYMPROAU","CYMPROS","CYMPUSI","CYMSINU","CYMSOLE","CYMSP","CYMTRIA","CYMTUMIA","CYMTUMIU","CYSCOST","CYSDUBI","CYSINVI","CYSSP","CYSTHOL","DENSP","DENSUBT","DENTENU","DESMONI","DESSP","DIAVULG","DICEHRE","DICPULC","DICSP","DINACUM","DINBALT","DINBAVA","DINBAVAM","DINBAVAV","DINBORG","DINCREN","DINCYLI","DINCYLIA","DINDIVE","DINSERT","DINSERTP","DINSOCI","DINSOCIA","DINSOCIS","DINSP","DIPBOLD","DIPDECU","DIPELLI","DIPLUNA","DIPOBLO","DIPOCUL","DIPOVAL","DIPPARM","DIPPSEU","DIPPUEL","DIPSPE","ELAGENE","ELASP","ENTSP","EPISP","EPISPX","EUDELEG","EUDSP","EUGSP","EUNCURV","EUNINCI","EUNPECT","EUNPRAE","EUNSP","EUTSPC","FRABREV","FRACONS","FRACONSB","FRACONSV","FRADROE","FRALEPT","FRALEPTD","FRAOVAL","FRAPINN","FRASPB","FRASPC","FRUSP","FRUVULG","GLESP","GLOLIMN","GLOPLAN","GLOSPC","GLOSPT","GOLRADI","GOLSPK","GOMACUM","GOMANGU","GOMGRAC","GOMOLIV","GOMPARV","GOMSP","GOMSUBT","GONPECT","GYMEXCA","GYMHELV","GYMSP","GYRACUM","GYRNODI","GYRSCAL","GYRSPEN","HANAMPH","HANARCU","HAPSP","KEPBORE","KEPCUPU","KEPCYLI","KEPDOLI","KEPLITT","KEPOVAL","KEPSP","KIRLUNA","KIRSP","KIRSUBS","LAGCILI","LAGLONG","LAGSPL","LAGSUBS","MALSP","MERCIRC","MERCIRCC","MITPUSI","MONARCU","MONBRAU","MONCIRC","MONCONT","MONCONV","MONDYBO","MONGRIF","MONIRRE","MONMINU","MONOVAT","MONPUSI","MONSETI","MONSKUJ","MONSPH","MONSPO","NAVATOM","NAVBACI","NAVCAPI","NAVCAPIH","NAVCAPIL","NAVCINC","NAVCLEM","NAVCOCC","NAVCOST","NAVCRYP","NAVCRYPV","NAVDECU","NAVDETE","NAVGAST","NAVGREG","NAVHELE","NAVINTE","NAVJAER","NAVLANC","NAVMENI","NAVMENIU","NAVMINI","NAVMINU","NAVMUTI","NAVPLAC","NAVPLAT","NAVPROT","NAVPSEUL","NAVPSEUS","NAVPUPU","NAVPUPUC","NAVPUPUM","NAVRADI","NAVRADIT","NAVREIN","NAVRHYN","NAVSALI","NAVSALII","NAVSCHO","NAVSCUT","NAVSP","NAVSTRO","NAVSUBH","NAVSUBR","NAVSUBT","NAVTRIP","NAVTRIV","NAVTUSC","NAVVIRI","NCTAGAR","NCTECDY","NCTLIMN","NEIAFFI","NEISP","NITACUL","NITACUM","NITAMPH","NITANGA","NITANGU","NITCLAU","NITDENT","NITDISS","NITFONT","NITFRUS","NITINCO","NITLACU","NITPALEA","NITPALEC","NITPERM","NITROMA","NITSINUT","NITSP","NITTROP","NITVERM","OCHCOLO","OCHSPOV","OOCBORG","OOCGIVIN","OOCLACU","OOCPARV","OOCPUSI","OOCSOLI","OOCSP","OOCSUBM","PANSP","PEDBORY","PEDDUPL","PEDDUPLC","PEDDUPLG","PEDSIMP","PEDSP","PEDTETR","PERSP","PHASPC","PHASPE","PINSP","PLKLAUT","PLKSP","PSEALAS","PSEATTE","PSECONI","PSECYLI","PSEELLI","PSEMILL","PSEMINU","PSESP","QUACHOD","QUACLOS","RHISPC","RHOCURV","RHOSPB","SCEACUT","SCEBALA","SCEBICA","SCEBIJU","SCEECOR","SCEINTE","SCEOPOL","SCEQUAD","SCESP","SCHINDI","SCHSETI","SLCELLI","SPISP","SPYSCHR","STASPD","STCSP","STEALP1","STEALP23","STEALPI","STEBIND","STECONSP","STEHANTH","STEHANTT","STEMINUT","STENIAG","STEPARV","STEPHCOS","STEPSBTR","STESP10","STESP16","STESP51","STESPB","STISP","STUASP","STUSMIT","SURANGU","SURBIRO","SUROVAL","SUROVAT","SUROVATP","SUROVATS","SURSP","SURTURG","SYNSPR","TETCAUD","TETMINI","TETMIVTE","TETMUTI","THABALT","THASP","THAWEIS","TRASP","TREQUAD","TRESCHM","TRESETIA","TRESETIU","TRESP","UNCFLAG","UNCOVO","UNICGR","UNICLFLA","UNICOCCS","UNIFILA","UNIFLAG5","UNIFLAGF","UNIFLAGO","UNIPENN","UROLIND","UROSP"
"2016.Summer.HU61",42692.270466693,6.30199486451613,2577.53608291667,12996.8222421777,6672.632736,0,64945.5635226519,2.34176478801473,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.017898208,0,6873.91565783773,4236.8487456273,1539.85581321401,20688.8270447768,0,0,928.746760023818,2614.68349432889,675.143473839917,0,4569.76718409985,0,0,278.554972516476,265.909422220196,0,0,0,0,0,0,0,0,0,0,0,0,6.30199486451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2501.52341816037,0,0,0,0,0,0,0,0,0,0,0,0,182.454801375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6672.632736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.167441888019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.610795833333,0,0,0,0,0,0,63.7143750833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224.210912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.026364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014.96711201042,5958.75232143141,0,0,0,0,0,0,0,0,0,1576.9307833125
"2016.Summer.HU93",14216.4110558179,168.737777051303,138.735710578842,39477.6386416242,5826.89984431138,0,59828.4230293837,2.34128686433242,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.121540702379,65.6162363489238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80296793423653,0,2432.68536613404,8118.99781043119,406.86393519394,873.428396372914,0,0,0,1063.50953060216,409.429106895769,0,63.3273042943537,0,0,0,50.6302952650917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6946.87387745929,0,0,0,0,0,0,0,0,0,3160.57290662425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5826.89984431138,0,0,0,0,0,0,2321.10263162098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.735710578842,0,0,0,0,0,0,0,0,4214.09720883234,0,0,0,791.736342694211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1287.64081380988,13353.2732972146,0,0,0,0,0,0,0,0,0,8194.07790606288
"2016.Summer.MI11",56084.3718342189,0,7450.95502780597,23003.2777538542,327454.526881944,0,413993.131497823,1.32847911328834,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1567.15171747917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.635851675047,0,8781.70931432251,13260.0252533071,501.579086849162,13126.0707451642,0,0,1835.3565602857,12441.0267306285,0,0,4140.90537635223,0,0,0,1840.06291563441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43328.784,0,0,0,0,0,0,3159.3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3761.17916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.67075,0,0,0,0,0,0,0,0,0,0,0,0,284125.742881944,0,0,0,0,0,0,0,0,0,0,300.894333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3464.1051111393,0,0,0,0,0,0,0,0,0,0,601.788666666667,9402.910304875,0,0,0,0,0,0,0,0,0,7971.1422315
"2016.Summer.MI17",12445.196650552,0,4205.70259287849,18550.130646868,4038.39755146082,0,39239.4274417593,1.989728035156,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02288634575102,0,2014.92288362916,5115.61087197196,67.9815398268698,1960.58760860693,0,0,220.984389079032,509.861548701524,0,0,2111.5746085624,0,0,98.8447843543303,337.805529474051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4205.70259287849,0,0,0,0,0,0,0,0,0,0,0,4038.39755146082,0,0,0,0,0,0,891.016423469977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.918689243028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15431.6092439606,0,0,0,0,0,0,0,0,0,1950.58629019439
"2016.Summer.MI18",15017.1223546674,0,345.696614583333,21349.2760153202,79635.8784375,0,116347.973422071,1.35159298521637,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79635.8784375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224.210912,0,0,0,2510.11113205222,3097.46336229407,155.137710218704,5873.26102030698,0,0,413.665454696652,838.642278925005,0,0,1853.10957927154,0,0,0,275.731816902204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055.6313508125,0,0,370.701818666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.597613833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561.74165751384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390.250547385417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345.696614583333,0,0,0,0,0,0,0,0,0,0,1172.923723125,10480.8914337022,0,0,0,0,0,0,0,0,0,3942.32695828125
"2016.Summer.MI19",16074.1951611539,0,15435.2509682428,41366.7293575576,122266.991202151,0,195143.166689106,2.01280635216996,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55419.7875,0,13292.0970836653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3382.27619146421,8177.91432306288,320.643990091781,1596.77553278469,0,0,308.763840904393,1292.45194758517,0,0,41.2499279795793,0,0,0,427.848065867033,207.689016932271,155.766762699203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.15158453685,0,0,0,0,0,0,0,0,0,2336.50144048805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.45601266019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13569.0157729084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.727889815737,0,0,0,0,0,0,0,0,0,0,0,0,66847.2037021514,0,0,0,0,0,0,0,0,0,0,920.791743955451,623.067050796813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4205.70259287849,0,0,0,0,0,526.271341414145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961.42599476174,0,0,0,0,0,0,0,0,0,0,0,9048.73961975839,0,0,0,0,0,0,0,0,0,6166.84775994346
"2016.Summer.MI23",9440.72024272417,0,54838.9862742058,12951.3191349308,50606.467527,0,127837.493178861,1.81912565886377,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29963.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3456.73873281016,1684.80106457013,0,0,0,0,953.847365107449,327.818732801611,0,0,2902.62422299677,0,0,59.8708644870336,55.0192599510154,156.38982975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.052728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.089018449667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341.5032843125,1482.80727466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1414.00135911108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7532955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50681.2405447266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20643.457527,0,0,0,0,0,0,0,0,0,0,1539.46238660156,185.350909333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.681875,0,0,0,0,0,0,0,0,0,0,0,7318.34155287261,0,0,0,0,0,0,0,0,0,1055.6313508125
"2016.Summer.MI27",22050.3808548513,0,0,28917.6954264178,20858.8727951389,0,71826.949076408,1.89854848552042,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3310.36091205654,6086.54036044246,94.5667904761905,3822.76106069344,0,0,2415.97926115502,231.688636666667,0,0,5955.25845416073,0,0,100.656576560222,32.56880264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20858.8727951389,0,0,0,0,0,0,581.80740234375,0,206.864854166667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206.864854166667,367.759740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21348.45295,0,0,0,0,0,0,0,0,0,6205.945625
"2016.Summer.MI32",49938.2889289086,0,6451.4227250996,54251.9538891426,95398.4884442231,0,206040.153987374,2.21129304545245,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076.89016932271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7384.49837981408,0,0,0,7419.34857173171,15656.2976804116,1058.76817662355,14078.1537090342,0,0,3964.17598430093,825.509187301321,0,0,6575.66003796031,0,0,0,360.375581545011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154.27694465886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.918689243028,0,0,415.378033864542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4984.5364063745,0,0,0,0,0,0,0,0,0,0,0,0,0,11630.5849482072,0,0,0,0,0,0,1654.65288198026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5907.59870385126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83767.9034960159,0,0,0,0,0,0,0,0,0,0,553.837378486056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189.96762948207,0,0,0,0,0,0,0,0,0,0,2102.85129643924,24243.9641982029,0,0,0,0,0,0,0,0,0,6758.00590252272
"2016.Summer.MI34",14227.8238317492,78.9785922974768,13875.8018529814,31259.2837245423,50768.4263612218,0,110210.314362792,2.02461541002477,23,0,0,0,0,0,78.9785922974768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7269.11559262948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2076.89016932271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2349.34593615686,6012.5427543669,142.026350116433,1024.00998433948,0,0,2006.51070992461,389.686810977061,0,0,2237.15179609906,0,0,0,66.5494897688429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3154.27694465886,0,0,1153.82787184595,0,0,0,0,0,0,0,0,1484.11110016185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5769.13935922975,0,0,0,0,0,0,0,0,0,0,0,50768.4263612218,0,0,0,0,0,0,1674.4906897086,0,0,0,0,0,0,311.533525398406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1733.24587134624,0,0,0,0,0,0,0,0,0,0,837.546901122146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15920.9785068791,0,0,0,0,0,0,0,0,0,3749.92904522062
